name,time,marks,prerequisites
2657,8,19,310;1519;1657
2658,3,10,371;747;1800;1894
2659,8,36,332;61
2660,9,18,626;826
2661,6,44,1861;1723;543
2662,5,41,58;1604;52
2663,9,26,1820;963
2664,1,46,1785
2665,2,35,834;95
2666,1,20,1561;1225;1479
2667,5,23,323;205;30
2668,2,40,456;188
2669,6,38,135;230
2670,6,26,951;850;1753;1839
2671,9,33,275;1754;1235
2672,5,45,1;637;975;961
2673,1,32,526;262;661;1344
2674,2,36,1959;1256;1368
2675,10,32,978;1009;1533
2676,10,22,1169;401;257;449
2677,9,46,1649;1929;292
2678,5,21,168;1522
2679,6,32,827
2680,8,42,1259;215
2681,2,38,513;378
2682,10,34,616;673;1455
2683,8,28,1368;1209;1064;1058
2684,3,50,1809;546;1556
2685,6,20,671;864;767;1354
2686,10,36,1508;1914
2687,7,46,1531;1855;1637;788
2688,2,14,1626;405;373
2689,6,20,1299
2690,6,24,1627
2691,5,30,812;660
2692,10,27,984
2693,5,35,704;384
2694,6,38,1673;1988;1182
2695,9,47,439;928
2696,7,38,1117;900;241
2697,3,20,1342;1573;1053
2698,3,11,690;1827;381;522
2699,5,25,1785;998
2700,4,15,934;1358;197
2701,7,20,701;1563;1063
2702,2,16,1601;748
2703,8,14,52;1975
2704,1,45,193;465;1996
2705,7,11,227;246
2706,2,43,605;258;1788
2707,5,16,926;893
2708,3,49,1924;169;1978
2709,7,15,1033;373;814;1679
2710,4,29,1046;399;290;1720
2711,5,25,1589;34;406
2712,3,38,724;1076;1230
2713,9,18,1152;1761;1086
2714,1,20,1638;1091;742
2715,6,12,1420;1939;1087
2716,8,30,325;205
2717,9,39,1300;1299;1759
2718,9,27,1726;1905;1538
2719,3,38,1107;1929;1956
2720,3,44,1757;414;570
2721,10,47,1984
2722,10,39,607;798;1845;1068
2723,9,37,1830;975;958;659
2724,9,50,1921;614
2725,6,29,514
2726,9,40,1368;638;427
2727,2,24,1255;1216;1964;136
2728,5,38,840
2729,7,33,984;1684
2730,3,26,1990;1652
2731,1,29,496;801;1610;326
2732,9,10,800;1211;396
2733,6,18,717;144
2734,8,28,1943;565
2735,1,44,822;252
2736,8,41,1199;1934;1376
2737,1,29,908;291
2738,5,37,1557;670;22
2739,4,48,1066;637;1073
2740,9,10,1287;1225
2741,4,33,1352;897
2742,9,36,255;1108
2743,7,37,930;314;144
2744,3,25,1544;1864;1474;699
2745,7,34,1944;83;781;1716
2746,5,24,231;1283;955;872
2747,7,15,1794;1453;1416
2748,4,50,997;1553;596;460
2749,10,43,181;1498;1235
2750,5,27,1771;742;494;1780
2751,5,44,1012;1713;1436;1972
2752,4,36,116;1306
2753,3,14,1576;573
2754,5,18,1500;564;1852;515
2755,8,17,673;859;1365
2756,8,49,730;170;26;207
2757,10,27,994;497;1199
2758,4,41,1210;888
2759,1,30,212;1599;1692
2760,1,19,1148;1242;1715
2761,1,44,1242;1062;1782
2762,2,21,783;86;1232;220
2763,5,28,1625;1316;1953
2764,8,18,194
2765,4,10,1564;488
2766,3,15,1377;1452
2767,8,10,863;1669;806;1471
2768,6,23,711;1325;1614
2769,5,36,943;1174
2770,6,41,76;1925;816;1665
2771,1,39,1524;1592;884;1370
2772,2,31,442;1161;370;49
2773,1,19,673;202;598
2774,7,27,1642;58;1493;935
2775,9,14,519;734;1676;1398
2776,3,40,1993;1977
2777,5,22,913;1605
2778,1,34,938
2779,4,17,1300;538;1574
2780,8,34,428;1143;1578
2781,1,25,1327;659;1516;821
2782,8,22,1599;1670;352
2783,9,16,1754;182;683;720
2784,8,23,1515;1648;1712
2785,5,34,648;1697;626;207
2786,3,30,185;1309;831;640
2787,1,50,1309;381;1549
2788,9,45,542;1753
2789,5,17,718;690;1650
2790,5,40,740;1545
2791,6,22,345;661
2792,4,13,388
2793,4,17,1861;1036;1434
2794,7,50,606;1549;1146
2795,1,30,815;1266;1424
2796,5,20,191
2797,2,47,1224
2798,4,35,1358;828;1745;539
2799,1,10,696;1091
2800,8,47,272;1886
2801,3,48,1730;1958
2802,2,33,1794;1817;1635
2803,3,25,1167;1988
2804,2,41,460
2805,6,49,83;503
2806,1,50,1367;560;53
2807,6,13,1706;1423
2808,9,19,502;1792;462;901
2809,3,16,442;297;25
2810,4,41,1975;42
2811,9,30,989;1716;898;848
2812,8,32,1163;393;844
2813,1,22,1062;1189
2814,6,34,1178;1819
2815,5,18,792;1529;535;1447
2816,8,12,745;1645;1641
2817,9,38,758;746
2818,9,28,1918;480;655;1106
2819,4,41,1962;1419
2820,3,46,1761;1694
2821,6,44,505;1629;1102;1185
2822,8,30,1878;1606
2823,10,27,1450;974;1096;642
2824,3,45,1692;1237
2825,9,14,713;1469
2826,8,19,1999;1134;1681
2827,5,28,952;551;1176;1713
2828,6,44,1267
2829,1,39,1210;893
2830,9,50,350
2831,3,34,918
2832,10,11,117;1834;711
2833,10,33,1446;302
2834,6,25,725
2835,9,14,1472
2836,4,34,516;1940
2837,8,43,56;1461;1224;1005
2838,3,45,1565;1930
2839,5,49,811;440
2840,7,30,634;1102;1427
2841,2,30,676;476;1167
2842,9,16,1040;1937;833
2843,1,14,1105;1395
2844,3,18,1766;13;1988
2845,4,12,1458;1545;733
2846,8,16,1586;145;1257
2847,2,22,847
2848,10,12,1500;398;509
2849,8,34,1584;1554;367;1711
2850,10,43,1329;1902
2851,5,47,244;679
2852,6,13,1937
2853,10,24,1435;1943
2854,1,14,1648;834;780
2855,8,23,283;1735;703
2856,8,15,637;727
2857,1,50,881;1800
2858,9,33,185;377
2859,6,36,410;464
2860,10,13,1325;1296
2861,9,27,925
2862,2,12,1072;527;41
2863,2,29,124;1140;1398
2864,9,23,345;3
2865,2,16,1083;25;9;669
2866,9,24,56;1638
2867,4,34,1153;767;1759;142
2868,9,22,386;1303;1271;1020
2869,10,25,447;1998
2870,3,50,1786;1399
2871,9,45,1228;766;1175;362
2872,2,36,1446;1732;1801;1581
2873,10,50,304;1667
2874,8,32,62;1274;79;1915
2875,2,37,1962;1625;1926
2876,3,20,1913;638
2877,7,45,220;714;1398;369
2878,6,42,342;1843;204
2879,9,20,1235;317
2880,8,48,1884;690;1920;931
2881,6,32,1122;1703;796;1605
2882,6,45,238;1369
2883,7,33,692;504;748
2884,7,50,1966;1674
2885,10,30,1626;827
2886,10,25,120
2887,4,44,1886;983;1660;1727
2888,9,34,1449;1545;1718;1210
2889,6,26,1064
2890,8,38,1341
2891,1,35,1079;1153
2892,5,12,1089;1068;807
2893,1,48,1317;411;578
2894,3,43,917;1563
2895,1,29,1933;1282
2896,4,29,891;772
2897,6,23,48
2898,5,11,658;1149
2899,9,45,796;626
2900,10,45,1610;1578
2901,3,46,1400;1431
2902,1,16,1702
2903,6,39,1939
2904,3,19,1827
2905,6,26,1843;1169;1111
2906,4,47,642;1513
2907,5,24,57
2908,2,29,620
2909,7,46,720;1974
2910,4,46,1687;1690;1401
2911,6,14,1512;1041;1073;1739
2912,3,40,759;1394
2913,10,41,1865;439;202
2914,10,16,380;1827
2915,1,29,655;149
2916,7,46,1014;423;1169
2917,1,15,31;92;1888
2918,6,31,1843;1411
2919,7,37,594;9
2920,4,17,1350;1666;1874;1702
2921,1,48,362;798
2922,7,50,761;1879;1715;823
2923,5,13,290
2924,1,43,1273;1369;528
2925,9,30,865;1393;1168;1454
2926,3,46,1282;634;419;1925
2927,9,30,1508;1871;558;838
2928,3,24,851;1686;847
2929,7,13,1725;1845
2930,10,38,1595;999
2931,9,46,21;1283
2932,4,15,85;1425;1571
2933,5,37,1357;1412
2934,3,35,1305;234
2935,6,18,1847;1620
2936,8,15,375;1099
2937,1,46,1932;1515
2938,7,45,1394;1464
2939,2,26,815;583;1098;586
2940,9,35,1167;535
2941,3,37,244;808
2942,8,18,1810;413;1946;177
2943,4,45,1019;411;260
2944,7,41,73;960;980
2945,4,46,468;77
2946,10,45,377;171;1561;1420
2947,4,43,495;892;1260;759
2948,2,25,292;905
2949,7,27,84;1357;1912
2950,10,30,1995;387;1573
2951,2,15,651;89
2952,7,36,1942;312;699
2953,6,33,513;1887;359;717
2954,6,22,1846;1319
2955,10,32,778
2956,5,11,597;1035
2957,6,20,376
2958,8,49,687;1347;1476
2959,3,49,1784;902
2960,1,38,503
2961,4,24,589;1140;329
2962,3,33,1974;650
2963,2,15,1402
2964,4,13,1060
2965,3,49,1266;1475;347
2966,1,28,658;758;78
2967,2,31,212;1401
2968,8,29,780;7
2969,1,40,1666;793;1574
2970,4,31,1755;459;1560
2971,4,44,1154;1117;151
2972,9,23,1687
2973,5,43,1919;1170;1320;790
2974,8,45,1261;792
2975,3,49,1532;486
2976,7,11,1254;512;706
2977,9,47,1303;931;981;1882
2978,5,12,930;1098;1801;737
2979,1,20,587;1304
2980,4,28,1972;1981;795
2981,5,49,1806;328;753;1515
2982,8,13,1649
2983,2,10,87;941
2984,5,34,1801;1108
2985,2,33,823;256;1720;1283
2986,5,11,1928;831
2987,4,34,855;943
2988,9,34,909;1950;795
2989,6,16,691;667
2990,10,41,272;1481;1085
2991,2,44,444;1459
2992,4,21,398;1941
2993,8,42,1350;1605;1267;744
2994,1,45,1122;1766;1564;1622
2995,4,12,1318;628
2996,5,43,289;963
2997,8,31,1335;926
2998,3,35,1705;1957
2999,6,11,1277;844;104
3000,6,32,1383;2259
3001,5,50,2701;1574;2119;1768
3002,9,25,1814;97
3003,1,27,1580;2324;2732
3004,5,50,2787;2307
3005,1,34,2626;1646;2355
3006,5,45,810;617;1684
3007,3,24,1006;534
3008,7,31,1993;1295;2500
3009,2,18,2508;2173;2572;144
3010,9,34,267;351;87
3011,4,49,216
3012,4,36,368;1283
3013,3,46,1461;831;616;872
3014,5,37,270;1486
3015,6,48,1292;2389;1829
3016,9,38,2881;717
3017,4,18,415;2301
3018,10,18,622;668
3019,4,44,2180;2532
3020,5,18,2300;2262
3021,3,43,2866;1151;2826
3022,3,37,1021;464;2719;600
3023,3,46,397;161;555;1560
3024,2,30,1953;698
3025,9,45,2400;2818;1484
3026,3,17,2395;2342;744;1832
3027,3,30,2014;2751;2321;1408
3028,6,11,348;1515;282;725
3029,7,36,1229;2774
3030,8,29,612;454
3031,5,50,2739;807;2597;1313
3032,4,19,340;1452
3033,3,16,2026;65;2547
3034,1,21,1711;692;1495;1035
3035,10,49,1147;2131
3036,10,27,96;2005;1304;683
3037,10,46,978
3038,10,24,1077;1838;1773
3039,4,24,1117;2689
3040,6,11,328;1363
3041,8,15,535;2556;43
3042,9,18,78;1239;1559
3043,8,48,1925;1556
3044,3,33,2847;2752
3045,8,34,1536;1374
3046,3,40,2099;1738
3047,4,20,1401;542
3048,1,24,2945;1071;2262;790
3049,1,36,1092;341
3050,7,27,2751;347;2728;1305
3051,4,24,464;94;526;438
3052,2,23,725;1529
3053,8,21,2342
3054,8,49,357;308;39;2961
3055,8,30,1397
3056,7,25,2529;288;639;2386
3057,1,35,1887;2584;1355
3058,7,48,433;2509;499
3059,7,30,568
3060,10,49,332;760
3061,9,48,375
3062,1,43,2808
3063,2,43,204;2936
3064,8,38,1312
3065,4,12,789;1949;808
3066,9,43,2028;2479;2892
3067,1,35,1179;2996
3068,7,45,250;1812;757
3069,1,43,325;720;809
3070,5,22,2220;2356
3071,7,38,2867;507;2878;310
3072,5,29,1316;932
3073,3,39,2602;2426
3074,5,37,1688;2075
3075,1,49,893;1747;1027
3076,3,43,986;2173;28;2682
3077,8,39,2799;1030;1152
3078,9,15,257
3079,3,17,247;2538
3080,9,47,1761;327;2760
3081,7,18,2933;1826;49
3082,6,36,2762;361;1304;2409
3083,1,38,1480;2859;2789
3084,8,21,269;2331;1074
3085,4,47,1306;1846;1466
3086,2,39,1967;1517;2046
3087,6,26,2003;1283
3088,2,20,779;934;2405
3089,2,15,2829;1445
3090,6,38,1890;1328
3091,9,15,1651;1899;1902;1852
3092,9,34,1579;1718
3093,3,49,571;1297;1562;2589
3094,9,34,1497;57
3095,1,34,2710;707
3096,6,20,753;888
3097,3,46,1602
3098,3,20,1109;1381
3099,1,21,2037;1606
3100,5,36,2250;1137
3101,8,29,1992;2485
3102,3,28,1772;1782;654
3103,3,17,2727;244
3104,1,22,434;274
3105,5,49,2891;1952;2489;1185
3106,8,10,2124;2024
3107,8,41,1705;2009;53;1261
3108,1,44,1386;2582;1272
3109,8,48,1757;2505;499
3110,4,25,2169;1154;1397
3111,8,47,2820;524;1513
3112,7,39,1939;258;72
3113,2,38,1708;1008
3114,10,48,1336;2819
3115,4,10,1280;2596
3116,5,45,1950;1149;2273;1395
3117,9,49,1356;2860;796
3118,1,23,1318;2591;2344;937
3119,3,21,2496;970;1020
3120,6,13,1924;79
3121,3,12,391;1573
3122,10,12,2554;1317;333
3123,5,48,1895;2468;2981
3124,2,31,1841;1595
3125,2,13,1131;2915;586
3126,3,36,241;1940
3127,5,20,2593;12
3128,10,49,2542;1976
3129,9,46,1117;1310;1985
3130,8,21,2477;2196;819;2645
3131,6,47,2447;2478
3132,2,12,248;798
3133,6,29,2064;1156;1016
3134,7,33,1732;2869;44
3135,7,14,836;590
3136,2,45,118;2669
3137,8,28,1726;322;1509
3138,2,18,604;1829
3139,6,27,2274;642;2432
3140,7,43,1286;441
3141,4,43,1867;1130;810;2892
3142,10,23,1166;667;2402
3143,2,13,69;507
3144,9,46,1337
3145,8,15,1510;580;1291
3146,5,48,1536;2253;104;2575
3147,10,37,1326;1620
3148,5,30,2511;141
3149,10,43,1327;2316;2328
3150,6,49,2095
3151,10,18,2937
3152,8,46,2034;261;278
3153,8,43,418;2141
3154,3,41,2923;962
3155,4,49,1475
3156,4,28,1385;332;1690;1407
3157,2,10,2017;1640;2232
3158,8,11,1705
3159,2,50,1621;2845;634
3160,10,23,366;848;1837
3161,7,36,1068;931
3162,6,12,2640;2799
3163,9,32,214;2633;2856
3164,4,50,173;172
3165,4,10,952;625
3166,5,28,563;2050;1308;1322
3167,5,14,2598;2745
3168,9,29,2089;1186
3169,6,45,2742;2927
3170,2,10,2252;278;164
3171,6,31,147;855
3172,10,35,2013;29
3173,1,49,330;2382
3174,4,21,2085;672;1626;871
3175,6,31,30;2570
3176,8,40,1152;1088;2278
3177,3,12,1590;654
3178,3,40,2488;1049;1370;801
3179,8,50,1066;1608
3180,6,44,1168;1849
3181,7,39,2471
3182,9,13,2751;2096;1661;838
3183,10,29,170;1587
3184,9,30,842;819;2335;1223
3185,1,44,2761;877;2429
3186,10,23,222;2653
3187,6,31,2321;1033;888
3188,3,14,1269;50;886
3189,1,27,1367;845;2046;2948
3190,7,31,1340;1875
3191,9,50,2465;676;2013;1966
3192,10,20,1168;2732;1017
3193,7,48,439
3194,10,21,127;2536;204;45
3195,5,17,0;1242;1822;1562
3196,1,30,653;398;219
3197,7,27,2645;781
3198,8,15,1527;311;1146;1710
3199,6,25,1218;143;491
3200,5,38,1076;1871
3201,9,23,838;492;2607;2792
3202,3,29,1951;715;58
3203,6,17,2968;961
3204,4,12,2374;2846
3205,8,15,1106;92;2878
3206,1,42,259;2995;2833
3207,9,40,266;1628
3208,4,19,122;152;2037
3209,8,31,1907;1689
3210,5,43,54;2362
3211,3,30,2689;258;1150;2907
3212,9,16,1962;830
3213,4,18,99;2749;1113;770
3214,8,12,1834;7
3215,9,34,180;2306;1783;2289
3216,1,17,2001;948;2930;193
3217,1,29,362;2449
3218,2,48,1935;2230
3219,8,31,2697;1520
3220,2,12,2214;596;1313
3221,5,43,1420;1667;712
3222,10,11,1524;1914;1423
3223,4,29,604;2755;2025
3224,4,30,1670;1475;1768
3225,5,22,1037
3226,9,27,1363;1469;2643;1911
3227,8,30,2208;2786
3228,5,17,175;1406
3229,3,19,2560;594;2452
3230,2,27,2591;653
3231,10,10,2349;571;843;2839
3232,9,45,1716;458
3233,4,16,2228;171;2128;425
3234,6,44,1043;2254;2722
3235,6,45,928;2801;2907;1371
3236,3,27,1333;2997
3237,10,28,1529;2246;1617;2142
3238,3,25,1608;897;2363
3239,5,14,1671;2817
3240,6,49,435;924;2623
3241,8,44,637;2842;771
3242,3,13,2066;441;2028
3243,8,11,295;2846
3244,2,13,990;1663;1240;857
3245,1,34,395;782;96
3246,7,15,1211
3247,3,35,760;2787
3248,10,48,1038
3249,8,50,487;1728
3250,6,49,2709;1650;43;2858
3251,6,29,1405;1588;1535
3252,9,22,1755;2536
3253,8,15,1959;2601;2518
3254,3,46,2781;2012;129
3255,8,15,1439;127
3256,8,16,1939;1571
3257,8,29,401;1731;2820
3258,4,40,1437;2805;2008
3259,3,24,1556;158;1996;355
3260,5,49,2227;377
3261,7,33,2966
3262,6,21,2585;385;1862;1555
3263,8,30,988;2472;1922
3264,1,41,1268
3265,8,14,2883;1848;887
3266,6,17,388;42;2800
3267,8,40,2765;115
3268,5,20,1820;283;2056;742
3269,10,32,2855;2314
3270,3,46,2194;2677
3271,2,42,1037;2398;481
3272,2,35,2011;712;1850
3273,9,30,666;163
3274,5,14,1357;1747
3275,8,44,634;314
3276,10,35,1991;1020
3277,4,36,2678
3278,4,49,1543;179;1238;748
3279,3,45,2797;2390
3280,7,40,936;2923;1821;2870
3281,6,14,475;415;673;570
3282,10,23,2478;2305
3283,7,37,2032
3284,6,46,2862;1761
3285,4,44,2151
3286,2,21,1508;2600;2226;435
3287,8,46,137;1142
3288,10,17,2875;1729
3289,8,48,357
3290,9,30,2722;1464
3291,8,16,2077;996
3292,5,21,563;495;98;663
3293,2,35,765
3294,2,48,1827;2702;2236
3295,7,48,1077;1957
3296,8,30,2688
3297,2,13,1692;474
3298,3,23,951;829;603
3299,1,47,2873;1600
3300,3,19,245
3301,9,38,49;461;2148
3302,7,28,2398;2173;36
3303,10,49,561;1308
3304,4,38,1967;874;772;2719
3305,6,23,1960;877
3306,10,29,1588
3307,7,29,2568;2217;290
3308,2,32,520;2088
3309,1,47,278;1956
3310,9,49,297;2318;674
3311,3,35,1693;2562
3312,1,28,923;1075
3313,9,33,1768;175
3314,1,13,1616;113;788;2751
3315,6,45,1530;1600;1842
3316,5,17,920;521;1963
3317,4,11,2087;1665;2646
3318,10,37,2602;644;988;2453
3319,6,35,2036;307;1772
3320,7,34,1709;271;2300
3321,7,34,596
3322,4,44,163;1513;1136
3323,8,21,1902;2663
3324,4,18,1398;1243;2192;2479
3325,7,45,1262;1924
3326,7,33,1581;2819;2414
3327,5,19,2794;2478;2454
3328,3,18,2351;562;1922
3329,2,10,2832;2005
3330,3,11,2182;2117;2524;2586
3331,7,41,2576
3332,2,18,1111;1183
3333,7,18,933;1282;1327
3334,10,39,2318;783;1427;1254
3335,10,37,1372;2120
3336,8,21,1140;1080;2448
3337,7,42,2699;771
3338,8,45,570;2819;1208
3339,6,34,2809;1480
3340,3,24,2264;1315;837
3341,10,37,2382;2130;710
3342,10,10,2960;1193
3343,4,41,842;2449;2594
3344,5,42,749;2652;2035;1535
3345,9,36,1983;2937
3346,6,46,2327;1880
3347,1,12,599;1043;2482
3348,8,46,509
3349,2,33,2255;1610;13;272
3350,8,47,1043;2027
3351,3,15,2255;2390
3352,5,43,2093;2324;1722;815
3353,9,39,1751;2572
3354,9,15,2438;442;1951;1790
3355,2,49,489;572
3356,8,25,1480;223
3357,2,50,287
3358,9,50,2246;2192
3359,5,47,392;2812
3360,1,49,163;2704
3361,9,31,40;456;1382
3362,8,10,2947;1135;1164;1760
3363,9,39,902;2532
3364,10,40,1092;2263;1448
3365,7,31,621;94;2267;2392
3366,5,32,900;703
3367,3,28,1569;832;2218;2524
3368,10,12,656
3369,10,29,2515
3370,1,26,1104;1991;510;391
3371,8,50,1664;905
3372,3,47,2496;678
3373,1,46,902;1144;439;12
3374,10,28,1263;1782
3375,5,11,2456;1583;1827
3376,2,41,411;335
3377,9,18,1819;1812
3378,5,14,1574;2519
3379,3,26,94;2217;1112
3380,5,49,2757;2013
3381,5,27,2146;1402
3382,2,10,2044;2078
3383,3,48,1811;2484;841
3384,3,47,2881;316
3385,6,38,2862;2798;1546
3386,5,21,1654;848
3387,8,25,1446;1659
3388,9,21,2928;1190
3389,6,12,1554;2459;1923;99
3390,3,15,2307;999;2643
3391,3,48,1852;2920;89
3392,7,41,1413;1472
3393,4,34,2010;1787
3394,3,38,1737;366;1791
3395,10,23,936;1102
3396,1,32,1064;1960
3397,2,26,897;2398
3398,3,13,2453;2174;801
3399,7,39,1562;1493;196;936
3400,5,40,650
3401,9,40,2848
3402,7,24,1025;324;2151
3403,8,34,1855;610;1200;580
3404,3,26,1140;761;938;1677
3405,7,43,2132;273
3406,5,10,377;2543
3407,7,38,2681
3408,9,30,720;1180;2244
3409,2,12,1733;687
3410,6,44,800;2468
3411,10,37,275;415;1102
3412,6,27,732;2187;508;1894
3413,5,27,1511;2962;732
3414,5,16,765;1006
3415,7,47,1333;703;1115
3416,4,39,84;2051;2066
3417,4,47,1613;552;684;198
3418,6,43,541;990
3419,6,21,1504;2350;1143;1894
3420,1,45,717;2909
3421,2,10,1016;663
3422,7,10,173;274;1545
3423,9,16,1176;1887
3424,8,16,2006;2775;1617
3425,4,32,2974;1654;2150
3426,5,28,2651;2128
3427,1,22,2480;2365
3428,10,11,1659;1029;2144
3429,1,15,683;2060;2046;517
3430,4,48,847;300;2456;1505
3431,2,48,473;2475;1689;1567
3432,2,17,1530;97
3433,3,48,813;65
3434,10,34,2615;602
3435,2,21,2418;572
3436,5,21,1236;1623;1001
3437,8,28,930;1798
3438,8,14,1635;1910
3439,7,27,1521;838;1897
3440,5,30,210;1005
3441,2,20,2621;414;1210;1532
3442,1,27,1905
3443,7,34,2676;1775;319;2450
3444,1,31,2099;2259
3445,5,26,1963;277
3446,8,21,792;1271
3447,8,14,679;45;414;597
3448,10,22,2300;1104;245
3449,3,35,895
3450,2,41,1520;98;1836
3451,9,19,2510;1885
3452,4,37,1337;1167
3453,2,49,2117;2398
3454,5,38,1795;1996
3455,1,16,2105;148
3456,2,14,2244;2984;2319
3457,5,46,628;1547;1352
3458,1,38,1801;2996;2959
3459,3,41,589;582;804
3460,1,50,1572
3461,7,12,902;171
3462,3,27,49
3463,7,31,796;1713;2331;793
3464,1,46,621;1748
3465,8,42,1045;862;2
3466,7,40,669;153;1087;2978
3467,2,35,270;897
3468,4,44,678;2755
3469,7,10,327;2741
3470,2,40,1403;2526
3471,9,46,1524;1920;1057
3472,6,32,2244;1354;2586
3473,7,29,2157;637;2735
3474,2,13,2935;2415;2130
3475,9,33,2432;1004;926
3476,2,31,1777;1979;1114;1344
3477,5,39,1231;2043;2966;1657
3478,3,22,2423
3479,1,45,1055;436
3480,4,34,2273;915;896;1018
3481,7,29,627;403
3482,6,16,2071;1486;1690
3483,2,41,1717;2320;1356
3484,8,50,993;665
3485,3,22,2715;271;1285
3486,4,12,233;1784;1662;1770
3487,10,11,1938;125
3488,8,25,1517;484
3489,2,34,1992;2014
3490,5,44,1623;2410;876;1660
3491,9,41,963;1173
3492,1,38,675;1376
3493,6,12,1339;2430
3494,6,13,339;412
3495,7,12,34
3496,4,17,1755;2017
3497,8,43,2856;2654;622;210
3498,3,44,727
3499,4,47,1193
3500,1,14,1502;2780;2808;2867
3501,8,19,2342;358
3502,8,11,1268
3503,1,49,159;2387
3504,3,25,161
3505,3,10,787;696;1600
3506,1,50,2008;1094;2430
3507,2,29,2154;293
3508,10,39,1165;567;266;1893
3509,10,20,1064;644;2635
3510,2,14,2108;393;2033
3511,8,17,2822;1162;131
3512,10,48,1387;2723
3513,2,24,1936;1853
3514,7,22,2084;1255
3515,7,31,2890;1642
3516,2,30,963;1266
3517,9,46,862;985;1889
3518,6,18,635;150
3519,1,23,2407
3520,3,47,604;441;1838;516
3521,2,31,300;1157
3522,5,17,2816;1310;2372
3523,7,19,1972;1783
3524,6,20,2639;2737
3525,3,45,2261;2987;2407;1239
3526,4,38,859;1938;2687;138
3527,1,47,1600;784
3528,2,18,200;128
3529,10,50,1032;1595;764;2038
3530,3,34,1628;2904
3531,8,11,1841;544;1339;2897
3532,1,15,1289;2320
3533,3,10,753;30;672;1026
3534,10,15,1994;1370
3535,7,28,574;983
3536,3,40,2028;1138;828
3537,3,23,1711;157;37
3538,5,50,2913;1404;2518
3539,8,43,11;428
3540,4,36,2052;826
3541,10,21,1361;2786
3542,10,12,2068;1120;2174
3543,8,21,2165;2418
3544,2,49,2507;805;1781
3545,5,50,2995;161;1863
3546,7,32,2420;2241;1188;2206
3547,9,10,1869;182;1165;1362
3548,4,25,2413
3549,9,17,257;1943;1709
3550,10,16,2493;2342;945;1290
3551,9,33,912;1840;1084;1229
3552,4,42,158;939;2737;2373
3553,4,39,1086;17
3554,1,27,166;908;1840
3555,2,22,9;1761
3556,8,19,311
3557,3,41,1120;2192;2238;1707
3558,1,20,2621
3559,6,13,2458;2716;209
3560,4,28,2376;874
3561,5,37,2262;1177;474
3562,10,31,1593;2296;2972;1345
3563,1,39,2687;820
3564,1,16,1759
3565,3,44,2649
3566,1,20,1965;84
3567,9,41,2994
3568,2,17,2692;1197
3569,8,25,1702;662;1746
3570,10,47,671;1480
3571,7,30,1182
3572,6,22,2221;2832
3573,2,24,280;312;637
3574,4,30,13;981;270;1106
3575,4,16,464;1848;1382;497
3576,4,36,2189;1905;2092
3577,4,34,2736;2516
3578,8,14,341;1459
3579,8,47,1446;722;1588
3580,7,13,2233;1025;2970;74
3581,4,19,2540;353;259;664
3582,8,49,656;2138
3583,7,21,2190;795;1960;2586
3584,3,33,1393;1594
3585,4,39,1771;424;2098
3586,6,50,1648;869;686
3587,4,27,2611;1980
3588,3,31,2856;274;928
3589,10,12,2024;2283;1875;1586
3590,5,13,1510;815
3591,2,18,149;1855;770;15
3592,8,39,70;2722;1525
3593,3,36,1702;30;1290
3594,4,31,349;549;393;2435
3595,10,28,477;2428;556
3596,10,20,2267;2259
3597,10,20,1395;490;2559
3598,4,45,2613;1298;1007;1278
3599,7,15,1743;1201;159
3600,8,43,224;1229;2723;560
3601,10,23,1554;626;1149
3602,8,40,1687;304
3603,1,27,1490;307;2040;1263
3604,4,37,1666;93;107
3605,6,25,1342;756;2915;381
3606,10,37,2150;2469;2455;410
3607,10,24,389;1082
3608,10,19,1303;506;748
3609,7,10,2384;322;948
3610,1,12,1275
3611,9,40,2253;2217;326;2919
3612,7,12,2364;2828;2236
3613,7,43,2262;2694
3614,2,40,1653;166
3615,8,38,1721;380
3616,2,25,1102;213;560
3617,1,45,2409
3618,4,36,1953
3619,6,18,1479
3620,4,28,437;1082
3621,1,15,2298;1014
3622,5,40,689
3623,8,20,2330;2870
3624,10,46,2583;68;1926;894
3625,8,11,518;693;2795
3626,3,39,1670;21;2791
3627,3,35,1119;2362;2989
3628,8,33,768;2017;2242
3629,1,50,1760;864
3630,2,50,1591;788;2161
3631,6,34,557;1656
3632,1,43,1685;2368;1178;1103
3633,7,28,510;2895
3634,10,27,2655;2479
3635,10,44,469;1661
3636,2,23,1036;2831;525
3637,6,49,2624;2376;491
3638,9,13,1019;542;2912;164
3639,1,33,1023;190
3640,7,17,2801;1616;544
3641,8,33,1132;461;2353;11
3642,1,49,2937;453;2851
3643,6,33,438
3644,9,21,1831;591
3645,9,14,2654;504
3646,3,23,1331;1683;1551;2701
3647,4,31,1126;1816;2716
3648,2,44,2601;597
3649,10,40,1446;770
3650,4,23,2712;994;2006;2002
3651,6,30,1791;200;1032;12
3652,9,27,649;251
3653,5,37,244;1879;2147
3654,2,13,1693;452
3655,6,33,576;1160;1144;725
3656,8,38,56;1938
3657,9,42,2169;267;2402
3658,8,17,1241;2638
3659,9,44,822;2819
3660,8,28,1953;1599;1104;657
3661,6,49,1794;546
3662,4,14,960
3663,2,39,1575;896;2259
3664,7,15,592;449;1096
3665,5,21,2138;1043;2825
3666,2,14,2696
3667,5,20,1270;1653;83
3668,3,17,438
3669,3,41,1158;1032
3670,9,23,2737;2277;2513;2352
